2017-02-22T10:23:16.184104	+019.6C
2017-02-22T10:23:26.169103	+019.6C
2017-02-22T10:23:36.153116	+019.6C
2017-02-22T10:23:46.137100	+019.7C
2017-02-22T10:23:56.122111	+019.7C
2017-02-22T10:24:06.106102	+019.7C
2017-02-22T10:24:16.090101	+019.7C
2017-02-22T10:24:26.075104	+019.7C
2017-02-22T10:24:36.059101	+019.7C
2017-02-22T10:24:46.043100	+019.6C
2017-02-22T10:24:56.027115	+019.6C
2017-02-22T10:25:06.012094	+019.6C
2017-02-22T10:25:15.996098	+019.6C
2017-02-22T10:25:25.980096	+019.6C
2017-02-22T10:25:35.963096	+019.6C
2017-02-22T10:25:45.947112	+019.6C
2017-02-22T10:25:55.931111	+019.6C
2017-02-22T10:26:05.915102	+019.6C
2017-02-22T10:26:15.899107	+019.6C
2017-02-22T10:26:25.883103	+019.6C
2017-02-22T10:26:35.866100	+019.6C
2017-02-22T10:26:45.849098	+019.6C
2017-02-22T10:26:55.832112	+019.6C
2017-02-22T10:27:05.815102	+019.5C
2017-02-22T10:27:15.798152	+019.6C
2017-02-22T10:27:25.782099	+019.6C
2017-02-22T10:27:35.765095	+019.6C
2017-02-22T10:27:45.748105	+019.6C
2017-02-22T10:27:55.730109	+019.6C
2017-02-22T10:28:05.713102	+019.5C
2017-02-22T10:28:15.696101	+019.5C
2017-02-22T10:28:25.680103	+019.5C
2017-02-22T10:28:35.663101	+019.5C
2017-02-22T10:28:45.646150	+019.6C
2017-02-22T10:28:55.630108	+019.6C
2017-02-22T10:29:05.614096	+019.6C
2017-02-22T10:29:15.597103	+019.6C
2017-02-22T10:29:25.580099	+019.5C
2017-02-22T10:29:35.563114	+019.5C
2017-02-22T10:29:45.547100	+019.5C
2017-02-22T10:29:55.530097	+019.4C
2017-02-22T10:30:05.513473	+019.4C
2017-02-22T10:30:15.496152	+019.4C
2017-02-22T10:30:25.480110	+019.4C
2017-02-22T10:30:35.463104	+019.4C
2017-02-22T10:30:45.447108	+019.3C
2017-02-22T10:30:55.430096	+019.2C
2017-02-22T10:31:05.414522	+019.2C
2017-02-22T10:31:15.398109	+019.1C
2017-02-22T10:31:25.382301	+019.0C
2017-02-22T10:31:35.366101	+019.0C
2017-02-22T10:31:45.351125	+018.9C
2017-02-22T10:31:55.335113	+018.9C
2017-02-22T10:32:05.319225	+019.0C
2017-02-22T10:32:15.303101	+019.1C
2017-02-22T10:32:25.288103	+019.1C
2017-02-22T10:32:35.272106	+019.2C
2017-02-22T10:32:45.256111	+019.3C
2017-02-22T10:32:55.241097	+019.3C
2017-02-22T10:33:05.225193	+019.3C
2017-02-22T10:33:15.209295	+019.3C
2017-02-22T10:33:25.193099	+019.3C
2017-02-22T10:33:35.177101	+019.3C
2017-02-22T10:33:45.161116	+019.4C
2017-02-22T10:33:55.145149	+019.4C
2017-02-22T10:34:05.130113	+019.4C
2017-02-22T10:34:15.114103	+019.4C
2017-02-22T10:34:25.098101	+019.4C
2017-02-22T10:34:35.082102	+019.4C
2017-02-22T10:34:45.066099	+019.4C
2017-02-22T10:34:55.050091	+019.4C
2017-02-22T10:35:05.034114	+019.4C
2017-02-22T10:35:15.019100	+019.4C
2017-02-22T10:35:25.003111	+019.5C
2017-02-22T10:35:34.987101	+019.6C
2017-02-22T10:35:44.972098	+019.6C
2017-02-22T10:35:54.956110	+019.6C
2017-02-22T10:36:04.941407	+019.6C
2017-02-22T10:36:14.925101	+019.6C
2017-02-22T10:36:24.911101	+019.7C
2017-02-22T10:36:34.896111	+019.7C
2017-02-22T10:36:44.881104	+019.7C
2017-02-22T10:36:54.866097	+019.7C
2017-02-22T10:37:04.850431	+019.8C
2017-02-22T10:37:14.836100	+019.7C
2017-02-22T10:37:24.820093	+019.6C
2017-02-22T10:37:34.805099	+019.6C
2017-02-22T10:37:44.790102	+019.6C
2017-02-22T10:37:54.775100	+019.7C
2017-02-22T10:38:04.760408	+019.7C
2017-02-22T10:38:14.745094	+019.8C
2017-02-22T10:38:24.730102	+019.8C
2017-02-22T10:38:34.715103	+019.8C
2017-02-22T10:38:44.700100	+019.9C
2017-02-22T10:38:54.685101	+019.9C
2017-02-22T10:39:04.670473	+019.9C
2017-02-22T10:39:14.654120	+019.9C
2017-02-22T10:39:24.638115	+020.0C
2017-02-22T10:39:34.623472	+020.0C
2017-02-22T10:39:44.608102	+020.0C
2017-02-22T10:39:54.592108	+020.0C
2017-02-22T10:40:04.577408	+020.1C
2017-02-22T10:40:14.561096	+020.1C
2017-02-22T10:40:24.545100	+020.1C
2017-02-22T10:40:34.529110	+020.1C
2017-02-22T10:40:44.514100	+020.1C
2017-02-22T10:40:54.498099	+020.1C
2017-02-22T10:41:04.483408	+020.1C
2017-02-22T10:41:14.467121	+020.2C
2017-02-22T10:41:24.451099	+020.1C
2017-02-22T10:41:34.436120	+020.1C
2017-02-22T10:41:44.420098	+020.1C
2017-02-22T10:41:54.404100	+020.1C
2017-02-22T10:42:04.387507	+020.1C
2017-02-22T10:42:14.371113	+020.1C
2017-02-22T10:42:24.355100	+020.1C
2017-02-22T10:42:34.339103	+020.1C
2017-02-22T10:42:44.323101	+020.1C
2017-02-22T10:42:54.307101	+020.1C
2017-02-22T10:43:04.291522	+020.1C
2017-02-22T10:43:14.275102	+020.1C
2017-02-22T10:43:24.258111	+020.1C
2017-02-22T10:43:34.242104	+020.1C
2017-02-22T10:43:44.226101	+020.1C
2017-02-22T10:43:54.210108	+020.1C
2017-02-22T10:44:04.194474	+020.1C
2017-02-22T10:44:14.178101	+020.0C
2017-02-22T10:44:24.162093	+020.0C
2017-02-22T10:44:34.146101	+020.1C
2017-02-22T10:44:44.130100	+020.1C
2017-02-22T10:44:54.114099	+020.1C
2017-02-22T10:45:04.098473	+020.1C
2017-02-22T10:45:14.082103	+020.0C
2017-02-22T10:45:24.066098	+020.0C
2017-02-22T10:45:34.050097	+020.0C
2017-02-22T10:45:44.034110	+020.0C
2017-02-22T10:45:54.018102	+020.0C
2017-02-22T10:46:04.001349	+020.0C
2017-02-22T10:46:13.985099	+020.0C
2017-02-22T10:46:23.968106	+019.9C
2017-02-22T10:46:33.952103	+019.9C
2017-02-22T10:46:43.936101	+019.9C
2017-02-22T10:46:53.920117	+019.9C
2017-02-22T10:47:03.904475	+019.9C
2017-02-22T10:47:13.888101	+019.9C
2017-02-22T10:47:23.872106	+019.9C
2017-02-22T10:47:33.856119	+019.8C
2017-02-22T10:47:43.840103	+019.9C
2017-02-22T10:47:53.823103	+019.9C
2017-02-22T10:48:03.807522	+019.9C
2017-02-22T10:48:13.791098	+019.9C
2017-02-22T10:48:23.774101	+019.9C
2017-02-22T10:48:33.757102	+019.9C
2017-02-22T10:48:43.740099	+019.9C
2017-02-22T10:48:53.722323	+019.9C
2017-02-22T10:49:03.706348	+019.9C
2017-02-22T10:49:13.688098	+019.7C
2017-02-22T10:49:23.671106	+019.8C
2017-02-22T10:49:33.654107	+019.8C
2017-02-22T10:49:43.637104	+019.8C
2017-02-22T10:49:53.620096	+019.8C
2017-02-22T10:50:03.603523	+019.8C
2017-02-22T10:50:13.586101	+019.8C
2017-02-22T10:50:23.569103	+019.8C
2017-02-22T10:50:33.552108	+019.9C
2017-02-22T10:50:43.535103	+019.8C
2017-02-22T10:50:53.519101	+019.8C
2017-02-22T10:51:03.502472	+019.8C
2017-02-22T10:51:13.485099	+019.8C
2017-02-22T10:51:23.468125	+019.8C
2017-02-22T10:51:33.450108	+019.8C
2017-02-22T10:51:43.433099	+019.8C
2017-02-22T10:51:53.416100	+019.8C
2017-02-22T10:52:03.398474	+019.8C
2017-02-22T10:52:13.381103	+019.7C
2017-02-22T10:52:23.364105	+019.8C
2017-02-22T10:52:33.346100	+019.8C
2017-02-22T10:52:43.329099	+019.8C
2017-02-22T10:52:53.311104	+019.8C
2017-02-22T10:53:03.293522	+019.9C
2017-02-22T10:53:13.276101	+019.8C
2017-02-22T10:53:23.259102	+019.8C
2017-02-22T10:53:33.241106	+019.8C
2017-02-22T10:53:43.224101	+019.8C
2017-02-22T10:53:53.206103	+019.8C
2017-02-22T10:54:03.189475	+019.8C
2017-02-22T10:54:13.172102	+019.9C
2017-02-22T10:54:23.155103	+019.9C
2017-02-22T10:54:33.138113	+019.9C
2017-02-22T10:54:43.121105	+019.9C
2017-02-22T10:54:53.104098	+019.9C
2017-02-22T10:55:03.087349	+019.9C
2017-02-22T10:55:13.071103	+019.9C
2017-02-22T10:55:23.054101	+019.9C
2017-02-22T10:55:33.037118	+019.9C
2017-02-22T10:55:43.020103	+019.9C
2017-02-22T10:55:53.003102	+019.9C
2017-02-22T10:56:02.987348	+019.9C
2017-02-22T10:56:12.971115	+019.9C
2017-02-22T10:56:22.954110	+019.9C
2017-02-22T10:56:32.938105	+019.9C
2017-02-22T10:56:42.922097	+019.9C
2017-02-22T10:56:52.905108	+019.9C
2017-02-22T10:57:02.888522	+019.9C
2017-02-22T10:57:12.871107	+019.9C
2017-02-22T10:57:22.855104	+019.9C
2017-02-22T10:57:32.838101	+019.9C
2017-02-22T10:57:42.821101	+019.9C
2017-02-22T10:57:52.805285	+019.9C
2017-02-22T10:58:02.788523	+019.9C
2017-02-22T10:58:12.772102	+019.9C
2017-02-22T10:58:22.755110	+019.9C
2017-02-22T10:58:32.739099	+019.9C
2017-02-22T10:58:42.722102	+019.9C
2017-02-22T10:58:52.705347	+019.9C
2017-02-22T10:59:02.688349	+019.9C
2017-02-22T10:59:12.671103	+019.9C
2017-02-22T10:59:22.654100	+019.9C
2017-02-22T10:59:32.637101	+019.9C
2017-02-22T10:59:42.621099	+019.9C
2017-02-22T10:59:52.604109	+019.9C
2017-02-22T11:00:02.588471	+019.9C
2017-02-22T11:00:12.571101	+019.9C
2017-02-22T11:00:22.555099	+019.9C
2017-02-22T11:00:32.538096	+019.9C
2017-02-22T11:00:42.521118	+019.9C
2017-02-22T11:00:52.503100	+019.9C
2017-02-22T11:01:02.486240	+019.9C
2017-02-22T11:01:12.469101	+019.9C
2017-02-22T11:01:22.452100	+019.9C
2017-02-22T11:01:32.435113	+019.9C
2017-02-22T11:01:42.418103	+019.9C
2017-02-22T11:01:52.401101	+019.9C
2017-02-22T11:02:02.384523	+019.9C
2017-02-22T11:02:12.367098	+019.9C
2017-02-22T11:02:22.349101	+019.9C
2017-02-22T11:02:32.332100	+019.9C
2017-02-22T11:02:42.315110	+019.9C
2017-02-22T11:02:52.297110	+019.9C
2017-02-22T11:03:02.280349	+019.9C
2017-02-22T11:03:12.264126	+019.9C
2017-02-22T11:03:22.247101	+019.9C
2017-02-22T11:03:32.229109	+019.9C
2017-02-22T11:03:42.213098	+019.9C
2017-02-22T11:03:52.196097	+019.9C
2017-02-22T11:04:02.178474	+019.9C
2017-02-22T11:04:12.161102	+019.9C
2017-02-22T11:04:22.144108	+019.9C
2017-02-22T11:04:32.127100	+019.8C
2017-02-22T11:04:42.110096	+019.9C
2017-02-22T11:04:52.092105	+019.9C
2017-02-22T11:05:02.075473	+019.9C
2017-02-22T11:05:12.058104	+019.9C
2017-02-22T11:05:22.040148	+019.9C
2017-02-22T11:05:32.023105	+019.9C
2017-02-22T11:05:42.006101	+019.9C
2017-02-22T11:05:51.988108	+019.9C
2017-02-22T11:06:01.971102	+019.8C
2017-02-22T11:06:11.953114	+019.8C
2017-02-22T11:06:21.936099	+019.8C
2017-02-22T11:06:31.920104	+019.8C
2017-02-22T11:06:41.903098	+019.8C
2017-02-22T11:06:51.886097	+019.7C
2017-02-22T11:07:01.868250	+019.7C
2017-02-22T11:07:11.851106	+019.7C
2017-02-22T11:07:21.834101	+019.7C
2017-02-22T11:07:31.816097	+019.7C
2017-02-22T11:07:41.799105	+019.7C
2017-02-22T11:07:51.782094	+019.7C
2017-02-22T11:08:01.764997	+019.7C
2017-02-22T11:08:11.747106	+019.7C
2017-02-22T11:08:21.729111	+019.7C
2017-02-22T11:08:31.712110	+019.7C
2017-02-22T11:08:41.695101	+019.7C
2017-02-22T11:08:51.677104	+019.7C
2017-02-22T11:09:01.660473	+019.7C
2017-02-22T11:09:11.642106	+019.6C
2017-02-22T11:09:21.624098	+019.6C
2017-02-22T11:09:31.606099	+019.6C
2017-02-22T11:09:41.589102	+019.6C
2017-02-22T11:09:51.571103	+019.6C
2017-02-22T11:10:01.553414	+019.6C
2017-02-22T11:10:11.535103	+019.6C
2017-02-22T11:10:21.517119	+019.6C
2017-02-22T11:10:31.500107	+019.6C
2017-02-22T11:10:41.482098	+019.6C
2017-02-22T11:10:51.465096	+019.6C
2017-02-22T11:11:01.448485	+019.6C
2017-02-22T11:11:11.429102	+019.6C
2017-02-22T11:11:21.411096	+019.6C
2017-02-22T11:11:31.393100	+019.6C
2017-02-22T11:11:41.375097	+019.5C
2017-02-22T11:11:51.357326	+019.6C
2017-02-22T11:12:01.340427	+019.6C
2017-02-22T11:12:11.322091	+019.6C
2017-02-22T11:12:21.304100	+019.6C
2017-02-22T11:12:31.287106	+019.6C
2017-02-22T11:12:41.269094	+019.6C
2017-02-22T11:12:51.251100	+019.6C
2017-02-22T11:13:01.233101	+019.6C
2017-02-22T11:13:11.215104	+019.6C
2017-02-22T11:13:21.197097	+019.5C
2017-02-22T11:13:31.179101	+019.5C
2017-02-22T11:13:41.162100	+019.6C
2017-02-22T11:13:51.144101	+019.6C
2017-02-22T11:14:01.126106	+019.6C
2017-02-22T11:14:11.108103	+019.6C
2017-02-22T11:14:21.090150	+019.6C
2017-02-22T11:14:31.073104	+019.6C
2017-02-22T11:14:41.055104	+019.6C
2017-02-22T11:14:51.038097	+019.6C
2017-02-22T11:15:01.020101	+019.6C
2017-02-22T11:15:11.003115	+019.6C
2017-02-22T11:15:20.985345	+019.6C
2017-02-22T11:15:30.969097	+019.6C
2017-02-22T11:15:40.952099	+019.6C
2017-02-22T11:15:50.935100	+019.6C
2017-02-22T11:16:00.918103	+019.6C
2017-02-22T11:16:10.901110	+019.6C
2017-02-22T11:16:20.883097	+019.6C
2017-02-22T11:16:30.866108	+019.6C
2017-02-22T11:16:40.848102	+019.6C
2017-02-22T11:16:50.830099	+019.6C
2017-02-22T11:17:00.813104	+019.6C
2017-02-22T11:17:10.795101	+019.6C
2017-02-22T11:17:20.778099	+019.6C
2017-02-22T11:17:30.761094	+019.6C
2017-02-22T11:17:40.744098	+019.6C
2017-02-22T11:17:50.727099	+019.6C
2017-02-22T11:18:00.710102	+019.6C
2017-02-22T11:18:10.693098	+019.6C
2017-02-22T11:18:20.676102	+019.6C
2017-02-22T11:18:30.659104	+019.6C
2017-02-22T11:18:40.642103	+019.6C
2017-02-22T11:18:50.625099	+019.6C
2017-02-22T11:19:00.608108	+019.6C
2017-02-22T11:19:10.591103	+019.4C
2017-02-22T11:19:20.574103	+019.5C
2017-02-22T11:19:30.557105	+019.5C
2017-02-22T11:19:40.540110	+019.6C
2017-02-22T11:19:50.524105	+019.6C
2017-02-22T11:20:00.507104	+019.6C
2017-02-22T11:20:10.490113	+019.6C
2017-02-22T11:20:20.474104	+019.6C
2017-02-22T11:20:30.458100	+019.6C
2017-02-22T11:20:40.441100	+019.6C
2017-02-22T11:20:50.424100	+019.6C
2017-02-22T11:21:00.407104	+019.6C
2017-02-22T11:21:10.390110	+019.6C
2017-02-22T11:21:20.373108	+019.6C
2017-02-22T11:21:30.356105	+019.6C
2017-02-22T11:21:40.340098	+019.6C
2017-02-22T11:21:50.323101	+019.6C
2017-02-22T11:22:00.306103	+019.6C
2017-02-22T11:22:10.288101	+019.6C
2017-02-22T11:22:20.272100	+019.6C
2017-02-22T11:22:30.255110	+019.6C
2017-02-22T11:22:40.238134	+019.6C
2017-02-22T11:22:50.222101	+019.6C
2017-02-22T11:23:00.205104	+019.6C
2017-02-22T11:23:10.188104	+019.6C
2017-02-22T11:23:20.171101	+019.6C
2017-02-22T11:23:30.155106	+019.6C
2017-02-22T11:23:40.138094	+019.6C
2017-02-22T11:23:50.122532	+019.6C
2017-02-22T11:24:00.105100	+019.6C
2017-02-22T11:24:10.088094	+019.6C
2017-02-22T11:24:20.071102	+019.6C
2017-02-22T11:24:30.054105	+019.6C
2017-02-22T11:24:40.038107	+019.6C
2017-02-22T11:24:50.021102	+019.6C
2017-02-22T11:25:00.004103	+019.6C
2017-02-22T11:25:09.987102	+019.6C
2017-02-22T11:25:19.970098	+019.6C
2017-02-22T11:25:29.954097	+019.6C
2017-02-22T11:25:39.937099	+019.6C
2017-02-22T11:25:49.920101	+019.6C
2017-02-22T11:25:59.904102	+019.7C
2017-02-22T11:26:09.887100	+019.6C
2017-02-22T11:26:19.871115	+019.6C
2017-02-22T11:26:29.854115	+019.7C
2017-02-22T11:26:39.838096	+019.7C
2017-02-22T11:26:49.821102	+019.7C
2017-02-22T11:26:59.805105	+019.7C
2017-02-22T11:27:09.788099	+019.7C
2017-02-22T11:27:19.771111	+019.7C
2017-02-22T11:27:29.755103	+019.7C
2017-02-22T11:27:39.738098	+019.7C
2017-02-22T11:27:49.721112	+019.7C
2017-02-22T11:27:59.704099	+019.7C
2017-02-22T11:28:09.687093	+019.7C
2017-02-22T11:28:19.670359	+019.7C
2017-02-22T11:28:29.653104	+019.7C
2017-02-22T11:28:39.636103	+019.7C
2017-02-22T11:28:49.619111	+019.7C
2017-02-22T11:28:59.602104	+019.7C
2017-02-22T11:29:09.585101	+019.7C
2017-02-22T11:29:19.568110	+019.7C
2017-02-22T11:29:29.551100	+019.7C
2017-02-22T11:29:39.534103	+019.7C
2017-02-22T11:29:49.517172	+019.8C
2017-02-22T11:29:59.500101	+019.8C
2017-02-22T11:30:09.483104	+019.8C
2017-02-22T11:30:19.467099	+019.7C
2017-02-22T11:30:29.450099	+019.7C
2017-02-22T11:30:39.434099	+019.7C
2017-02-22T11:30:49.418095	+019.7C
2017-02-22T11:30:59.401100	+019.7C
2017-02-22T11:31:09.385119	+019.7C
2017-02-22T11:31:19.368098	+019.7C
2017-02-22T11:31:29.352098	+019.7C
2017-02-22T11:31:39.336100	+019.7C
2017-02-22T11:31:49.319154	+019.7C
2017-02-22T11:31:59.303109	+019.7C
2017-02-22T11:32:09.286379	+019.7C
2017-02-22T11:32:19.270103	+019.7C
2017-02-22T11:32:29.254111	+019.7C
2017-02-22T11:32:39.237101	+019.7C
2017-02-22T11:32:49.220116	+019.7C
2017-02-22T11:32:59.204102	+019.7C
2017-02-22T11:33:09.187101	+019.6C
2017-02-22T11:33:19.171115	+019.7C
2017-02-22T11:33:29.154103	+019.7C
2017-02-22T11:33:39.138107	+019.7C
2017-02-22T11:33:49.121105	+019.7C
2017-02-22T11:33:59.105098	+019.6C
2017-02-22T11:34:09.089112	+019.6C
2017-02-22T11:34:19.072103	+019.6C
2017-02-22T11:34:29.056102	+019.6C
2017-02-22T11:34:39.040104	+019.6C
2017-02-22T11:34:49.023100	+019.6C
2017-02-22T11:34:59.007104	+019.6C
2017-02-22T11:35:08.991115	+019.6C
2017-02-22T11:35:18.975094	+019.6C
2017-02-22T11:35:28.958101	+019.6C
2017-02-22T11:35:38.942098	+019.6C
2017-02-22T11:35:48.926102	+019.6C
2017-02-22T11:35:58.909106	+019.6C
2017-02-22T11:36:08.892102	+019.6C
2017-02-22T11:36:18.876098	+019.6C
2017-02-22T11:36:28.859125	+019.6C
2017-02-22T11:36:38.842097	+019.7C
2017-02-22T11:36:48.824105	+019.6C
2017-02-22T11:36:58.808099	+019.6C
2017-02-22T11:37:08.791493	+019.6C
2017-02-22T11:37:18.773114	+019.6C
2017-02-22T11:37:28.756101	+019.6C
2017-02-22T11:37:38.740101	+019.6C
2017-02-22T11:37:48.723102	+019.6C
2017-02-22T11:37:58.705112	+019.6C
2017-02-22T11:38:08.688101	+019.6C
2017-02-22T11:38:18.671114	+019.6C
2017-02-22T11:38:28.655105	+019.6C
2017-02-22T11:38:38.638100	+019.6C
2017-02-22T11:38:48.621103	+019.6C
2017-02-22T11:38:58.605102	+019.6C
2017-02-22T11:39:08.587101	+019.6C
2017-02-22T11:39:18.570118	+019.6C
2017-02-22T11:39:28.554101	+019.6C
2017-02-22T11:39:38.537100	+019.6C
2017-02-22T11:39:48.520103	+019.6C
2017-02-22T11:39:58.502564	+019.6C
2017-02-22T11:40:08.486107	+019.6C
2017-02-22T11:40:18.468125	+019.6C
2017-02-22T11:40:28.451104	+019.6C
2017-02-22T11:40:38.434133	+019.6C
2017-02-22T11:40:48.416110	+019.6C
2017-02-22T11:40:58.399096	+019.6C
2017-02-22T11:41:08.382103	+019.6C
2017-02-22T11:41:18.364104	+019.6C
2017-02-22T11:41:28.347099	+019.5C
2017-02-22T11:41:38.330100	+019.5C
2017-02-22T11:41:48.313105	+019.5C
2017-02-22T11:41:58.296100	+019.4C
2017-02-22T11:42:08.278112	+019.4C
2017-02-22T11:42:18.261108	+019.5C
2017-02-22T11:42:28.244112	+019.4C
2017-02-22T11:42:38.227098	+019.4C
2017-02-22T11:42:48.210103	+019.4C
2017-02-22T11:42:58.194105	+019.4C
2017-02-22T11:43:08.177108	+019.4C
2017-02-22T11:43:18.160100	+019.4C
2017-02-22T11:43:28.143100	+019.4C
2017-02-22T11:43:38.126110	+019.4C
2017-02-22T11:43:48.109123	+019.4C
2017-02-22T11:43:58.093109	+019.4C
2017-02-22T11:44:08.076129	+019.4C
2017-02-22T11:44:18.059112	+019.4C
2017-02-22T11:44:28.042103	+019.4C
2017-02-22T11:44:38.025101	+019.4C
2017-02-22T11:44:48.007101	+019.4C
2017-02-22T11:44:57.990100	+019.4C
2017-02-22T11:45:07.972114	+019.4C
2017-02-22T11:45:17.955101	+019.4C
2017-02-22T11:45:27.938105	+019.4C
2017-02-22T11:45:37.921104	+019.4C
2017-02-22T11:45:47.904103	+019.4C
